Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year,month,day
2004-11-03,-1.083166436406213,-2.1350421895064957,-0.11518594116104425,1.2382893354770421,1.3,-1.0738510467867581,-0.5734477054664515,3.177282579050972,-0.19024796290137086,-0.4162795789764259,-1.1601139427798173,0.007482705581997282,0.4103271456806434,0.19459313805772877,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,-0.9387164571368878,0.4495345230162814,0.051574169534884695,1.1953652380604192,1.1,-1.1176703413803144,-0.5928712074054517,3.4878644013374163,-0.2375167443867102,-0.44838676333470245,-1.2104516687709064,0.028279224249466054,0.3261207820113879,0.1943425741457494,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,-0.7942664778675625,0.4495345230162814,0.009126141357739145,1.2525973679492497,1.6,-0.9978976028245939,-0.5229466004250509,2.928817121221817,-0.07995413943557907,-0.3649080840031835,-1.101021829659843,0.01670550951278778,0.36334243551736317,0.19430498955895248,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,-0.6498164985982373,0.45467809690759853,0.28807032652183845,1.3455995790185993,3.2,-0.6648709639135667,-0.2743257756058481,2.158574201951436,0.18790228898134387,-0.11233156705140805,-0.5363638598467559,0.009833616387885057,0.3926316054892781,0.19446785610173908,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,-0.5053665193289121,0.46627314611980963,0.8611187069133034,1.5959901472822329,8.0,0.015788745439673218,0.020911453866955244,1.0591145510574242,0.42424619640804057,0.2686736873334735,0.2777941431395556,0.023577402637690505,0.3499182326135688,0.19444279971054113,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,-0.3609165400595869,0.468838645077826,0.9156947431410619,1.7605325207126206,9.5,0.1910659238138981,-0.15390006358404673,0.8820829123541511,0.33758676368491847,0.4099452985098903,0.1158379812551818,0.01670550951278778,0.4121577188038881,0.19516943505528128,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,-0.21646656079026166,0.46241232170750074,0.5579185056479781,1.6889923583515825,6.3,-0.1974651549156337,-0.2199399701766475,1.3137916453323082,0.31395237294224876,0.11669968137096458,-0.25184627815799115,0.023577402637690505,0.36944434592817876,0.19481864557851017,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,-0.07201658152093647,0.4598342467742,0.39419039696470237,1.4457558063240528,5.0,-0.387348764821044,-0.28597987676924824,1.6554316498473967,0.26668359145690945,-0.06310055103538402,-0.6654910699978107,0.01670550951278778,0.3596812892708738,0.19430498955895248,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,0.07243339774838875,0.4611169962532082,0.5670145116859377,1.5745280985739214,5.2,-0.35229332914619904,-0.25101757327904783,1.5715745578300568,0.2903179821995791,0.02037812829613497,-0.6808112474733596,-0.006441919960568766,0.5335857359791188,0.19583342942202656,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,0.21688337701771396,0.4649903966408015,0.7186146123186005,1.5888361310461292,7.3,-0.0747711300536763,-0.08786015699144599,1.1398658248518996,0.42424619640804057,0.31148326647784225,-0.3853506818734885,-0.03429117104570086,0.7203041945500768,0.19697349522153262,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,0.36133335628703916,0.4778681953320208,0.976334783394127,2.3113917708926146,11.5,0.4072411104754421,0.1491065666643567,0.5839243629591649,0.5502962803689455,0.7245957052210004,0.1355353522951732,-0.041163064170603586,0.8130532327944742,0.1978504689134604,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,0.5057833355563643,0.468838645077826,0.7913826606222786,1.70330039082379,8.8,0.1121911935454969,0.05975845774495569,0.8914003670227445,0.5345400198738324,0.5469359517718702,-0.06362695488696216,-0.03429117104570086,0.7874252090690486,0.19796322267385108,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,0.6502333148256896,0.468838645077826,0.73680662439452,1.817764650601451,8.3,0.050844181114518196,0.09472076123515609,0.9566225497028977,0.5739306711116151,0.42706913016763776,-0.03955239028252821,-0.0017400983487932174,0.6190124817305375,0.1974245102630955,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,0.7946832940950148,0.4778681953320208,1.012718807545966,2.2112355435871613,11.2,0.366343102188123,0.2889557806251583,0.6615698185307759,0.6054431921018414,0.7010504366915976,0.28217133670399813,0.0004299731643339589,0.5494507030472395,0.19643478281077703,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,0.93913327336434,0.5023410432354514,1.6130552060513104,3.3344160926554602,20.8,1.2398077077530103,0.43657439536155995,0.012453809952108028,0.7314932760627463,1.4801847771191081,0.9496933552814848,0.012003687901012233,0.4823296885282677,0.19613410611640178,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,1.0835832526336653,0.5293542381463294,2.2042955985186947,4.436134593015447,27.4,1.733505093507077,0.8328138349171644,-0.28881055766574265,0.896934011261434,2.015304516423717,1.5953294060367587,-0.0017400983487932174,0.5824010192656438,0.19678557228754812,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,1.2280332319029905,0.519092242314264,1.7919433247978522,4.006893618849219,24.0,1.4881170437831621,0.708503422507563,-0.1614720105283006,0.841787099528538,1.7113565044986994,1.4858995669256954,-0.004091009154680992,0.5531118492937288,0.19630950085478735,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,1.3724832111723158,0.49074599402324015,0.8004786666602384,2.5474743066840406,12.8,0.5299351353373996,0.27730167946175815,0.5031730891646895,0.613321322349398,0.6753646892049764,0.6783073542860476,-0.015664723891359266,0.4786685422817783,0.19446785610173908,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,1.5169331904416408,0.4598342467742,-0.2546580337430939,1.5745280985739214,4.7,-0.42532548680212606,-0.2898645771570483,1.6461141951788034,0.21153667972401352,-0.12517444079471868,-0.3372015526646206,-0.03646124255882804,0.4670749125012286,0.19315239556384745,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-11-03,1.661383169710966,0.45339534742859033,-0.4123221384010631,1.324137530310288,2.6,-0.7758798435505758,-0.4724454953836504,2.391510568666269,-0.04056348819779629,-0.29855323632941194,-0.9259340870821416,-0.03646124255882804,0.416429056091459,0.1925134575883001,-0.5621687960694202,1.3437522125378614,-1.4541608842584015
2004-12-03,-1.6609663534835137,0.46241232170750074,0.09402219771203024,1.5316040011572987,5.9,-0.2617334536528495,-0.18109296629864705,1.4256011013554282,0.3060742426946922,-0.03527432459154436,-0.34814453657572697,-0.03429117104570086,0.37127491905142346,0.19196221698194552,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-1.5165163742141885,0.4649903966408015,-0.015129874743486883,1.5172959686850909,6.4,-0.19162258230315954,-0.13836126203284657,1.403860373795377,0.4084899359129275,-0.028852887719889052,-0.3131269880601867,-0.048125376941886615,0.3944621786125228,0.19162395570077337,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-1.3720663949448633,0.4585514972951918,-0.1849219874520691,1.4242937576157413,4.1,-0.5158853622954755,-0.33648098181064884,1.8666272890021787,0.2588054612093529,-0.1872483305540533,-0.6195305375711642,-0.06195958283807236,0.435955169406069,0.1915362583315806,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-1.2276164156755383,0.4508172724952896,-0.4850901867047412,1.2883674491297687,1.9,-0.9365505903936153,-1.4319664911702614,2.7486796642956794,-2.033730440829605,-0.4376843685486103,-1.0134779583709923,-0.06431049364396013,0.44571822606337397,0.19149867374478372,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-1.083166436406213,-2.1350421895064957,-0.6609463034386299,1.209673270532627,1.1,-1.1351980592177369,-0.5734477054664515,3.4102189457658056,-0.20600422339648397,-0.5511297532811874,-1.2936183464953146,-0.0851070123114289,0.515280004746672,0.19147361735358576,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-0.9387164571368878,0.448245485549631,-0.6124342712361779,1.1882112218243155,1.0,-1.1498044907489222,-0.5384854019762512,3.416430582211534,-0.1114666604258053,-0.5061796951796003,-1.2717323786731018,-0.08049561034603366,0.4981946555963883,0.19143603276678886,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-0.7942664778675625,0.4508172724952896,-0.36987411022391753,1.2597513841853536,1.8,-0.9453144493123266,-0.43748319189345,2.7642087554100017,0.10124285625822174,-0.3606271260887466,-1.068192877926524,-0.06892189560935538,0.45731185584392364,0.19143603276678886,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-0.6498164985982373,0.4585514972951918,0.12737421985121603,1.3742156439630147,4.4,-0.4808299266206306,-0.2315940713400476,1.8386749249963985,0.3612211544275881,-0.06524102999260246,-0.49696911776677316,-0.07823511918652619,0.5006354197607146,0.19164901209197133,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-0.5053665193289121,0.497159741418281,1.6312472181272297,2.5832443878645597,17.9,0.9973409443353325,0.5375766054443611,0.3168239957928231,0.6527119735871807,1.0884771279481344,0.9299959842414933,-0.05734818087267711,0.46097300209041303,0.19211255532913313,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-0.3609165400595869,-2.1350421895064957,1.503903133595793,-0.2926701390491743,22.1,1.339131442165071,-1.4319664911702614,-0.08693237317955405,-2.033730440829605,1.4266728031886473,1.3414521792990917,-0.013313813085471492,0.3261207820113879,0.1922754218719197,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-0.21646656079026166,0.4804336942900372,0.9126627411284087,2.6261684852811826,14.0,0.6526291601993569,0.07141255890835582,0.3634112691357897,0.5030274988836061,0.6860670839910685,0.5732547087394267,0.0792759048079547,0.042992138949543235,0.19164901209197133,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,-0.07201658152093647,0.47527754442343567,0.6488785660275757,2.3256998033648224,11.6,0.4160049693941534,0.1840688701545571,0.5404429078390628,0.6684682340822938,0.44205248286816684,0.420052933983938,0.10459340579443842,-0.021077920364020748,0.1914610891579868,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,0.07243339774838875,0.46755589559881783,0.47605445130634017,1.9536909590874239,10.2,0.2670193677760622,-0.09951425815484613,0.7454269105481158,0.43212432665559714,0.31148326647784225,-0.03517519671808567,0.12086894214289225,-0.05829957386999601,0.1913358072019971,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,0.21688337701771396,0.47271204546541934,0.6155265438883899,2.1396953812261232,11.0,0.35465795696317465,-0.033474351562245375,0.6615698185307759,0.4557587173982668,0.43135008808207465,0.01735112605522475,0.14618644312937598,-0.09735180049921596,0.19149867374478372,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,0.36133335628703916,0.47527754442343567,0.7216466143312538,2.3471618520731337,12.8,0.5357777079498737,-0.02182025039884524,0.478326543381774,0.5109056291311627,0.5747621782157099,0.18806167506848362,0.15088826474115152,-0.07416454093811661,0.19226289367632074,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,0.5057833355563643,0.4778681953320208,0.9217587471663684,2.4616261118507947,14.2,0.6643143054243053,0.08306666007175595,0.3944694513644341,0.5345400198738324,0.7460004947931848,0.3587722240817425,0.13931455000447324,-0.048536517212691026,0.1924007038279094,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,0.6502333148256896,0.47658544585301266,0.7883506586096253,2.3185457871287185,12.7,0.5211712764186883,0.03645025541815542,0.4938556344960962,0.487271238388493,0.5683407413440545,0.2996801109617683,0.14166546081036102,-0.04487537096620165,0.1925134575883001,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,0.7946832940950148,0.47142929598641115,0.6822305881667614,2.0896172675733964,11.7,0.42769011461910167,-0.07232135544024582,0.655358182085047,0.47939310814093644,0.46773823035478806,0.04142569065965869,0.16499372957647818,-0.10101294674570534,0.1922378372851228,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,0.93913327336434,0.49074599402324015,1.3977830631529293,2.805018891183778,19.3,1.1171136828910528,0.14522186627655667,0.05282944684934574,0.7157370155676331,1.1098819175203187,0.9518819520637061,0.12321985294878002,0.002109339197078599,0.19280160608707636,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,1.0835832526336653,0.488155343114655,1.4432630933427282,2.869405037308712,18.2,1.0265538073977034,0.12968306472535648,0.0807818108551257,0.684224494577407,0.9750317432155573,1.0350486297881143,0.1069443166003262,0.07655264620902913,0.19361593880100927,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,1.2280332319029905,0.5255311416598736,2.4074397333664628,4.629293031390251,32.6,2.0899020228680008,0.6657717182417626,-0.5310643790491689,0.8811777507663209,2.137311816985168,1.9958426171832506,0.07222317239029137,0.21506601253454363,0.1946181944489267,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,1.3724832111723158,0.497159741418281,1.6645992402664156,3.5204205147941594,20.1,1.1813819816282687,0.40938149264695967,-0.13351964652252063,0.7157370155676331,1.1762367651940904,1.4268074538057212,0.05377756452871038,0.2699832062318842,0.1947685327961143,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,1.5169331904416408,0.48558984415663864,1.3189510108239446,2.676246598933909,14.3,0.6789207369554907,0.32780278450315875,0.1366865388666856,0.6369557130920676,0.7096123525204713,1.1291582914236287,0.028279224249466054,0.38286854883197313,0.19529471701127094,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-12-03,1.661383169710966,0.5100375401095004,1.9041273992660226,3.7636570668216893,21.8,1.3186824380214115,0.5103837027297609,-0.1676836469740295,0.5975650618542848,1.435234719017521,1.4924653572723592,-0.0017400983487932174,0.49087236310340954,0.19538241438046372,-0.5621687960694202,1.632300450121723,-1.4541608842584015
2004-03-13,-1.6609663534835137,0.47527754442343567,0.700422600242681,2.0109230889762544,9.6,0.20275106903884643,0.09472076123515609,0.5218079985018762,0.43212432665559714,0.3264666191783713,0.6783073542860476,-0.006441919960568766,0.48110930644610456,0.19493139933890088,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-1.5165163742141885,0.4649903966408015,0.44573443117980766,1.6174521959905444,7.4,-0.06308598482872797,-0.1150530597060463,0.8572363665712357,0.3060742426946922,0.15308782364367798,0.36971520799284885,-0.015664723891359266,0.4768379691585336,0.19448038429733805,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-1.3720663949448633,0.4611169962532082,0.4093504070279686,1.4457558063240528,5.4,-0.32892303869630235,-0.33259628142284875,1.1833472799720017,0.18790228898134387,-0.05667911416372872,0.1486669329885008,-0.02271745630902259,0.4768379691585336,0.19405442564697314,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-1.2276164156755383,0.46241232170750074,0.37296638287612954,1.4672178550323642,5.4,-0.3260017523900653,-1.4319664911702614,1.1926647346405952,-2.033730440829605,-0.02457192980545218,0.045802884224101226,-0.04577446613599884,0.5470099388829133,0.19384144632179068,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-1.083166436406213,-2.1350421895064957,0.29716633255979824,1.5387580173934023,6.2,-0.2149928727530562,-0.2315940713400476,1.0466912781659665,0.1957804192289004,0.04392339682553777,0.037048497095216154,-0.06431049364396013,0.6177920996483743,0.19380386173499378,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-0.9387164571368878,0.45339534742859033,-0.21524200757860162,1.3527535952547032,2.6,-0.7875649887755242,-0.4141749895666497,1.941166926350925,0.053974074772882394,-0.2514626992706064,-0.34157874622906315,-0.03429117104570086,0.470736058747718,0.19335284669343095,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-0.7942664778675625,0.4559734223618911,0.15466223796509532,1.3312915465463917,2.9,-0.7262179763445454,-0.4491372930568501,1.8976854712308229,0.014583423535099614,-0.264305573013917,-0.30656119771352286,-0.05969909167856489,0.5470099388829133,0.19310228278145158,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-0.6498164985982373,0.4598342467742,0.19104626211693435,1.4743718712684681,5.1,-0.36397847437114733,-0.1150530597060463,1.3448498275609526,0.14851163774356108,0.03750195995388246,-0.07675853558028976,-0.08049561034603366,0.6324366846343319,0.19322756473744127,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-0.5053665193289121,0.47527754442343567,0.8702147129512632,2.0824632513372925,11.8,0.43353268723157584,0.33945688566655885,0.43484508826167184,0.2981961124471357,0.6132907994456417,0.4747678535394697,-0.0758842083806384,0.6275551563056794,0.1932526211286392,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-0.3609165400595869,0.488155343114655,1.0885188578622973,2.847942988600401,15.1,0.7548741809176548,0.4909602007907606,0.10873417486090566,0.47939310814093644,0.8251982162102669,0.9540705488459273,-0.004091009154680992,0.3944621786125228,0.193716164365801,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-0.21646656079026166,0.4817164437690453,1.2067669363557743,2.2827757059481995,12.9,0.5445415668685849,0.3161486833397586,0.2298610855526188,0.5345400198738324,0.5897455309162389,1.0722547750858757,0.060649457653613105,0.228490215438338,0.19425487677655662,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,-0.07201658152093647,0.4933366449318253,1.4948071275578334,3.1627197029889684,16.1,0.8454340564110043,0.4948449011785606,0.04040617395788799,0.7866401877956422,0.8316196530819222,1.3305091953879853,0.1347935676854583,0.05275519560684822,0.19455555347093184,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,0.07243339774838875,0.48687259363564683,1.2188949444063872,2.64047651775339,14.0,0.6497078738931199,0.2734169790739581,0.24849599488980545,0.8102745785383119,0.6154312784028602,0.9015442260726169,0.19971487378651298,-0.11077600340301032,0.19362846699660824,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,0.21688337701771396,0.47658544585301266,0.8459586968500371,2.2398516085315765,12.3,0.48027326813136917,-0.06066725427684568,0.5963476358506227,0.5187837593787192,0.44633344078260373,0.2756055463573343,0.22286230325986953,-0.15989638221007604,0.19326514932423816,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,0.36133335628703916,0.46627314611980963,0.47908645331899347,1.9393829266152163,8.6,0.08589961678936317,-0.19663176784984723,0.9100352763599311,0.345464893932475,0.20659979757413888,-0.27373224598020385,0.1903112305629619,-0.09124989008840034,0.19372869256139996,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,0.5057833355563643,0.46627314611980963,0.5791425197365508,1.910766861670801,9.2,0.15308920183281605,-0.19274706746204717,0.788908365668218,0.4557587173982668,0.30078087169175005,-0.06143835810474089,0.19971487378651298,-0.11504734069058126,0.19350318504061856,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,0.6502333148256896,0.47271204546541934,0.7792546525716656,1.9322289103791124,10.2,0.2699406540822993,-0.11893776009384635,0.6491465456393182,0.5187837593787192,0.34787140875055567,0.22526782036624518,0.18090758733941079,-0.08575817071866629,0.19342801586702474,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,0.7946832940950148,0.47014654650740295,0.8398946928247306,1.8320726830736591,10.6,0.3079173760633813,-0.08009075621584591,0.5621836353991139,0.5266618896262758,0.45061439869704056,0.23839940105957277,0.1602919079647026,-0.03267155014457042,0.19370363617020203,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,0.93913327336434,0.4817164437690453,1.285598988684759,2.5045502092674177,15.5,0.7840870439800256,0.2268005744203576,0.1118399930837701,0.7078588853200766,0.8294791741247037,0.9190530003303871,0.14618644312937598,0.029567936045748876,0.19455555347093184,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,1.0835832526336653,0.4945942424602647,1.6979512624056015,2.983869297086373,19.6,1.1434052596471866,0.4210355938103598,-0.114884737185334,0.841787099528538,1.13556766500694,1.393978502072402,0.13931455000447324,0.057026532894419155,0.19485623016530706,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,1.2280332319029905,0.4945942424602647,1.7040152664309078,3.1698737192250723,19.2,1.1083498239723417,0.4288049945859599,-0.12730801007679177,0.8102745785383119,1.120584312306411,1.5800092285612097,0.13714447849134606,0.08997684911282348,0.19541999896726062,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,1.3724832111723158,0.4945942424602647,1.7343352865574404,3.062563475683515,18.3,1.0294750937039405,0.4443437961371601,-0.10246146429387624,0.7945183180431987,1.002857969659397,1.9936540204010293,0.12774083526779498,0.14306346968691935,0.19619674709439663,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,1.5169331904416408,0.4804336942900372,1.1976709303178146,2.4258560306702757,13.1,0.5679118573184816,0.17629946937895702,0.15221562998100782,0.6684682340822938,0.7631243264509322,1.4202416634590573,0.11164613821210174,0.17784435902856838,0.19612157792080281,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-13,1.661383169710966,0.4739947949444275,1.1188388779888299,1.9679989915596314,10.9,0.3371302391257522,0.013142053091355157,0.30129490467850095,0.5660525408640585,0.45275487765425904,1.2276451466235858,0.11399704901798952,0.1918787529734443,0.19645983920197496,-0.5621687960694202,-0.9646336881330314,-0.32200547176197003
2004-03-14,-1.6609663534835137,0.4778681953320208,1.4705511114566074,1.8034566181292435,11.0,0.3458940980444634,0.08306666007175595,0.2919774500099076,0.5581744106165021,0.4698787093120065,1.2254565498413645,0.09537060186364793,0.27547492560161824,0.19723658732911095,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
2004-03-14,-1.5165163742141885,0.47658544585301266,1.3189510108239446,2.0753092351011886,11.9,0.43937525984405,0.020911453866955244,0.26402508600412766,0.47939310814093644,0.4977049357558462,1.2145135659302582,0.11164613821210174,0.23459212584915362,0.1973368128939027,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
2004-03-14,-1.3720663949448633,0.47271204546541934,0.9642067753435141,1.7963026018931398,8.6,0.08882090309560026,-0.1577847639718468,0.4907498162732318,0.3612211544275881,0.32432614022115286,0.7921143869615535,0.06300036845950088,0.37920740258548374,0.1973368128939027,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
2004-03-14,-1.2276164156755383,0.47142929598641115,0.8944707290524891,2.0824632513372925,9.7,0.21443621426379475,-1.4319664911702614,0.3913636331415697,-2.033730440829605,0.4891430199269724,0.6629871768104987,0.0422038497920321,0.4670749125012286,0.1976876023706738,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
2004-03-14,-1.083166436406213,-2.1350421895064957,0.24562229834469293,1.5387580173934023,5.2,-0.3552146154524361,-0.38309738646424935,1.0404796417202375,0.18790228898134387,0.1295425551142752,0.16617570724627095,0.05377756452871038,0.42192077546119305,0.19751220763228824,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
2004-03-14,-0.9387164571368878,0.4559734223618911,0.03944616148427168,1.3670616277269108,3.7,-0.5947600925638767,-0.4491372930568501,1.481505829366988,0.09336472601066519,-0.03099336667710749,-0.1008331001847237,0.03985293898614433,0.46097300209041303,0.1973368128939027,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
2004-03-14,-0.7942664778675625,0.45339534742859033,0.08189418966141723,1.3455995790185993,2.5,-0.8080139929191837,-0.4840995965470505,1.8635214707793142,0.03821781427776928,-0.12517444079471868,-0.22558311677133597,0.0422038497920321,0.4432774618990477,0.19717394635111612,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
2004-03-14,-0.6498164985982373,0.45210630996193996,-0.06364190694593894,1.3312915465463917,2.4,-0.816777851837895,-0.36755858491304916,1.8293574703278053,0.0697303352679955,-0.11019108809418962,-0.26716645563354,0.014354598706900007,0.5494507030472395,0.19732428469830374,-0.5621687960694202,-0.9646336881330314,-0.2087899305123269
